applicant_id,group,age,income,history_years,dti,missed_24m,postcode_band,default_24m
18731,A,29,43200.0,10.9,0.475,0,4,1
18732,B,53,69800.0,5.6,0.333,1,5,0
18733,A,67,35800.0,7.7,0.273,1,1,0
18734,B,43,60700.0,1.7,0.307,1,3,0
18735,B,45,20700.0,1.0,0.54,1,3,1
18736,A,53,57900.0,9.2,0.31,1,2,0
18737,A,35,26200.0,10.4,0.35,0,3,0
18738,B,37,21000.0,5.9,0.332,1,2,1
18739,A,56,53600.0,11.1,0.181,0,2,0
18740,B,29,28800.0,3.8,0.375,3,3,1
18741,B,75,27800.0,13.7,0.29,1,4,1
18742,A,32,28700.0,12.9,0.355,0,3,0
18743,B,41,34900.0,8.5,0.561,0,3,1
18744,A,38,18100.0,3.6,0.288,0,4,1
18745,A,32,25900.0,9.5,0.355,0,3,0
18746,A,30,19000.0,6.6,0.215,1,2,0
18747,A,38,18400.0,7.2,0.111,1,1,0
18748,A,37,69200.0,13.0,0.387,0,3,0
18749,A,21,31600.0,11.7,0.442,0,1,0
18750,A,58,42800.0,1.8,0.461,0,1,0
18751,A,51,29000.0,13.4,0.392,2,2,0
18752,A,48,56300.0,4.9,0.356,1,3,1
18753,A,38,43500.0,11.3,0.173,1,2,0
18754,B,42,38000.0,17.9,0.351,1,3,0
18755,A,37,28400.0,9.9,0.02,0,1,0
18756,B,53,27900.0,8.6,0.456,1,3,0
18757,A,72,34700.0,5.2,0.128,1,3,0
18758,B,21,18500.0,8.1,0.336,1,3,1
18759,B,47,27700.0,2.9,0.66,0,1,1
18760,A,46,85900.0,13.4,0.353,2,3,0
18761,A,61,53700.0,12.8,0.389,1,2,0
18762,A,41,24800.0,10.4,0.213,0,2,0
18763,A,43,29500.0,12.4,0.361,0,1,0
18764,A,21,45000.0,7.1,0.298,0,2,0
18765,A,40,30900.0,6.1,0.144,0,4,0
18766,A,41,28800.0,4.5,0.426,0,1,0
18767,A,45,54700.0,9.8,0.084,0,3,0
18768,A,33,70200.0,10.3,0.186,0,2,0
18769,A,36,49900.0,4.0,0.259,1,3,0
18770,A,40,46600.0,8.4,0.387,1,3,0
18771,A,33,55100.0,3.5,0.304,0,3,0
18772,A,35,20100.0,6.7,0.218,0,1,0
18773,A,23,29400.0,16.4,0.249,1,2,0
18774,B,57,41200.0,4.1,0.178,0,1,0
18775,A,37,20500.0,13.5,0.285,0,2,0
18776,A,36,48800.0,8.1,0.247,3,4,0
18777,A,37,20500.0,5.7,0.34,0,3,1
18778,A,38,45700.0,8.3,0.291,1,3,0
18779,B,43,46900.0,3.6,0.176,3,3,0
18780,B,40,31600.0,6.0,0.47,1,5,1
18781,A,59,24400.0,3.9,0.429,0,1,0
18782,A,56,67300.0,25.2,0.463,0,3,0
18783,A,52,57300.0,22.6,0.335,0,1,0
18784,A,25,29000.0,9.5,0.201,0,3,0
18785,A,21,53500.0,10.9,0.02,0,2,0
18786,B,42,27000.0,3.2,0.215,2,4,0
18787,A,22,44600.0,3.2,0.248,0,3,0
18788,B,36,28100.0,0.4,0.457,1,5,1
18789,A,41,34000.0,11.5,0.184,0,2,0
18790,A,44,23600.0,8.2,0.28,0,1,0
18791,A,60,121400.0,11.1,0.323,2,1,0
18792,A,50,70900.0,7.5,0.216,1,3,0
18793,B,30,22400.0,2.6,0.214,1,4,0
18794,B,41,32900.0,2.5,0.523,1,2,1
18795,A,34,36900.0,22.4,0.369,0,3,0
18796,B,42,42700.0,3.3,0.191,0,4,0
18797,A,44,44300.0,5.8,0.33,0,1,0
18798,A,47,44500.0,6.8,0.362,1,2,0
18799,A,53,42800.0,9.1,0.229,0,3,0
18800,A,39,29300.0,13.9,0.62,0,2,0
18801,A,41,32700.0,9.6,0.02,0,5,0
18802,B,42,62900.0,6.8,0.472,1,3,0
18803,A,39,87300.0,6.2,0.258,0,5,0
18804,B,27,34000.0,12.7,0.305,1,5,0
18805,A,36,16100.0,3.9,0.418,0,3,1
18806,A,40,49200.0,7.0,0.318,0,3,0
18807,A,21,52300.0,12.2,0.083,1,1,0
18808,A,47,39500.0,9.5,0.263,0,3,0
18809,B,49,15000.0,4.9,0.55,1,3,1
18810,B,47,46100.0,2.4,0.391,0,4,0
18811,A,69,35200.0,2.3,0.558,0,3,1
18812,B,49,20500.0,5.9,0.603,2,5,1
18813,A,30,32400.0,10.3,0.215,0,2,0
18814,A,29,21700.0,12.8,0.598,1,1,0
18815,B,57,22300.0,6.5,0.309,1,4,0
18816,A,48,28400.0,5.2,0.223,2,1,0
18817,B,47,39900.0,15.4,0.34,1,4,0
18818,A,32,46000.0,3.3,0.146,1,3,0
18819,A,59,27300.0,8.1,0.211,1,1,0
18820,B,25,51200.0,2.9,0.323,4,4,1
18821,A,65,74300.0,5.4,0.149,1,4,0
18822,A,44,24400.0,1.4,0.136,0,2,0
18823,B,30,57900.0,3.6,0.08,1,1,0
18824,B,38,37700.0,5.7,0.47,0,4,1
18825,A,32,23300.0,5.8,0.371,0,5,0
18826,A,35,31800.0,15.2,0.135,0,1,0
18827,B,25,31600.0,7.1,0.239,0,5,0
18828,B,46,48000.0,1.3,0.379,0,4,0
18829,A,34,38500.0,7.2,0.178,0,2,0
18830,A,28,26600.0,7.8,0.244,1,1,1
18831,A,57,29800.0,12.9,0.039,1,2,0
18832,A,21,71900.0,8.3,0.288,0,3,0
18833,A,27,23000.0,14.4,0.283,1,1,0
18834,B,40,73300.0,7.5,0.407,2,4,0
18835,A,49,46100.0,11.1,0.334,2,1,1
18836,A,38,40500.0,12.6,0.224,0,4,0
18837,A,35,34800.0,8.0,0.309,0,3,0
18838,A,27,62300.0,5.1,0.302,0,3,0
18839,A,36,68900.0,6.0,0.148,1,1,0
18840,B,52,31700.0,10.1,0.421,0,1,0
18841,B,38,41000.0,3.2,0.433,0,5,0
18842,A,33,56800.0,28.6,0.404,2,2,0
18843,A,48,32100.0,5.9,0.203,0,3,0
18844,B,37,26100.0,10.5,0.446,1,5,0
18845,A,40,25500.0,6.3,0.333,0,1,0
18846,A,51,47400.0,3.8,0.313,0,1,0
18847,A,32,38800.0,12.8,0.354,0,3,0
18848,A,57,39800.0,5.8,0.335,2,2,0
18849,B,47,48700.0,4.0,0.326,1,3,0
18850,B,56,18900.0,4.6,0.379,0,4,0
18851,A,34,39700.0,5.3,0.293,0,1,0
18852,A,25,34100.0,5.3,0.28,0,2,0
18853,B,63,20700.0,2.9,0.098,1,5,0
18854,A,59,33700.0,3.2,0.211,1,5,1
18855,B,56,31100.0,14.8,0.336,0,5,0
18856,A,60,43000.0,6.0,0.193,0,1,0
18857,B,31,31400.0,4.9,0.377,1,4,0
18858,B,60,19400.0,10.9,0.055,1,4,0
18859,B,30,30400.0,6.7,0.386,0,4,0
18860,B,37,13400.0,8.6,0.459,1,4,0
18861,A,42,24400.0,6.8,0.305,0,1,0
18862,A,39,53000.0,4.9,0.267,0,1,0
18863,A,43,40400.0,8.8,0.532,2,2,1
18864,B,46,30300.0,2.1,0.359,0,5,0
18865,A,41,13100.0,16.6,0.189,0,3,1
18866,B,40,29900.0,1.2,0.393,1,4,0
18867,A,36,38200.0,13.5,0.267,0,1,0
18868,A,49,89600.0,14.1,0.196,0,2,0
18869,A,58,58800.0,11.5,0.345,1,4,0
18870,A,56,41400.0,14.5,0.285,0,2,0
18871,A,40,18100.0,11.3,0.224,0,2,0
18872,A,53,42500.0,7.2,0.293,2,3,0
18873,B,29,32100.0,18.2,0.189,0,2,0
18874,A,62,36000.0,7.1,0.424,0,1,0
18875,B,54,50900.0,9.2,0.438,2,5,0
18876,A,56,31600.0,10.3,0.466,0,4,0
18877,A,34,17900.0,7.6,0.281,1,1,0
18878,A,37,53600.0,5.7,0.102,0,3,0
18879,B,55,27200.0,5.0,0.292,0,4,0
18880,A,49,48400.0,4.6,0.325,1,3,0
18881,A,26,38600.0,11.9,0.387,1,1,0
18882,B,25,12200.0,4.2,0.448,1,5,1
18883,A,31,18400.0,2.5,0.134,1,4,1
18884,A,49,100100.0,22.4,0.239,0,3,0
18885,B,43,59000.0,10.8,0.274,1,3,0
18886,A,42,96900.0,8.2,0.562,3,1,1
18887,A,22,16700.0,7.2,0.312,2,3,0
18888,B,35,32100.0,8.2,0.255,1,4,0
18889,A,34,39200.0,7.0,0.285,0,1,0
18890,A,40,48400.0,22.2,0.31,0,1,0
18891,A,57,67800.0,10.8,0.44,1,2,0
18892,A,27,19900.0,11.0,0.44,1,1,0
18893,A,46,32600.0,4.3,0.52,0,3,0
18894,A,40,26700.0,9.9,0.383,3,1,0
18895,A,33,69900.0,9.2,0.451,0,1,0
18896,A,58,42500.0,7.0,0.436,0,2,0
18897,B,34,41800.0,1.1,0.252,0,4,0
18898,A,43,78200.0,2.8,0.359,0,1,0
18899,B,42,24700.0,8.1,0.494,1,5,0
18900,A,50,41100.0,9.4,0.409,0,1,0
18901,A,23,25600.0,4.7,0.303,2,3,0
18902,A,46,34800.0,9.4,0.289,0,4,0
18903,A,44,50300.0,20.9,0.328,0,3,0
18904,A,47,73500.0,5.2,0.326,0,2,0
18905,A,54,31800.0,25.5,0.261,0,2,0
18906,A,63,56400.0,13.3,0.325,0,4,0
18907,A,55,32400.0,16.4,0.093,0,1,0
18908,A,22,32200.0,22.5,0.116,1,1,0
18909,B,46,16800.0,15.5,0.173,1,5,0
18910,A,55,47400.0,8.6,0.209,0,1,0
18911,A,21,60000.0,24.7,0.413,0,4,0
18912,A,41,47000.0,11.7,0.191,0,4,0
18913,A,42,96300.0,10.8,0.238,1,3,0
18914,A,52,31600.0,21.2,0.119,2,2,0
18915,A,30,35600.0,6.9,0.415,1,3,0
18916,A,45,32800.0,10.5,0.487,0,3,0
18917,B,32,31600.0,3.6,0.439,0,4,0
18918,A,29,44000.0,7.1,0.276,0,5,0
18919,B,64,34000.0,1.5,0.376,0,1,0
18920,A,30,14600.0,17.5,0.299,0,2,0
18921,B,32,53100.0,7.2,0.599,0,5,0
18922,A,38,44600.0,8.9,0.227,0,1,0
18923,A,48,34200.0,26.5,0.243,0,3,0
18924,A,45,36800.0,12.1,0.374,0,2,0
18925,B,66,29000.0,3.4,0.236,0,4,0
18926,A,41,59400.0,9.3,0.469,0,3,0
18927,B,44,20400.0,19.4,0.246,1,4,0
18928,A,46,49900.0,17.7,0.527,0,1,0
18929,A,27,19900.0,4.4,0.373,0,2,0
18930,A,21,63900.0,12.7,0.152,1,3,0
18931,A,21,51100.0,12.1,0.234,1,4,0
18932,A,35,40500.0,8.6,0.393,0,1,0
18933,A,58,92200.0,28.4,0.252,0,2,0
18934,B,50,34400.0,4.1,0.294,1,2,0
18935,A,37,46500.0,14.5,0.35,1,2,0
18936,A,64,65300.0,8.6,0.581,1,4,1
18937,A,35,42000.0,3.8,0.176,0,2,0
18938,A,24,28900.0,7.3,0.304,0,4,0
18939,A,22,11100.0,12.9,0.441,1,3,0
18940,A,46,56100.0,14.1,0.247,0,2,0
18941,A,50,29700.0,6.8,0.399,0,5,0
18942,A,55,45700.0,17.3,0.191,1,3,0
18943,B,47,26400.0,1.8,0.399,0,5,0
18944,A,60,37100.0,4.6,0.447,0,1,0
18945,A,38,27900.0,4.4,0.516,0,1,0
18946,A,34,47100.0,13.0,0.316,0,2,0
18947,A,27,47800.0,16.6,0.114,0,1,0
18948,A,21,29900.0,4.7,0.394,0,3,0
18949,A,75,22600.0,9.4,0.125,0,1,0
18950,A,36,45200.0,14.0,0.487,0,5,0
18951,A,44,56500.0,1.5,0.195,0,3,0
18952,A,55,20200.0,4.8,0.357,1,4,0
18953,A,45,41200.0,7.3,0.109,1,2,0
18954,A,32,31700.0,8.1,0.342,0,3,0
18955,A,37,26400.0,10.0,0.332,0,1,0
18956,B,59,11200.0,11.2,0.587,0,4,0
18957,A,60,20200.0,7.8,0.448,0,2,0
18958,A,39,76400.0,3.8,0.242,1,1,0
18959,A,25,36900.0,5.1,0.326,0,4,0
18960,A,21,38900.0,21.7,0.538,0,3,0
18961,A,69,40500.0,1.3,0.122,0,5,0
18962,A,21,46500.0,4.1,0.372,0,1,0
18963,A,50,25700.0,11.7,0.324,0,3,0
18964,B,30,20700.0,10.7,0.351,1,5,0
18965,A,30,12900.0,12.7,0.171,0,2,0
18966,A,38,21500.0,12.2,0.34,0,2,1
18967,A,52,49700.0,3.9,0.344,0,5,0
18968,A,56,48100.0,14.1,0.055,0,3,0
18969,A,55,45800.0,6.9,0.198,0,1,0
18970,B,50,66900.0,6.7,0.2,0,2,0
18971,A,44,38200.0,5.5,0.291,1,1,0
18972,B,36,28100.0,4.4,0.372,0,2,0
18973,A,56,19000.0,3.0,0.202,1,3,1
18974,A,62,40600.0,9.7,0.386,0,3,0
18975,A,52,20400.0,5.3,0.225,0,2,0
18976,A,62,24200.0,3.8,0.428,2,5,1
18977,A,28,24500.0,11.2,0.253,0,2,0
18978,B,21,19100.0,15.9,0.28,1,5,0
18979,A,46,38500.0,7.4,0.635,0,1,1
18980,A,53,31300.0,2.2,0.511,1,3,0
18981,A,54,25100.0,10.2,0.32,0,3,0
18982,B,43,24900.0,3.9,0.436,0,4,0
18983,B,50,35800.0,6.6,0.317,1,4,0
18984,B,56,37000.0,8.8,0.232,1,3,0
18985,A,36,20100.0,2.4,0.406,0,4,0
18986,B,60,64200.0,11.1,0.43,0,3,0
18987,A,58,48800.0,11.6,0.144,1,2,0
18988,A,21,101000.0,19.2,0.488,0,2,0
18989,A,53,31200.0,4.5,0.355,1,1,0
18990,A,52,91900.0,27.2,0.63,0,2,0
18991,A,52,49400.0,5.4,0.28,0,5,0
18992,A,28,92800.0,7.8,0.386,0,2,0
18993,B,61,26300.0,8.4,0.375,2,2,1
18994,B,33,35400.0,11.0,0.473,0,3,1
18995,B,60,54300.0,7.4,0.295,1,2,0
18996,B,42,37000.0,4.9,0.056,0,5,0
18997,B,58,34000.0,2.9,0.383,2,4,1
18998,A,58,37300.0,11.6,0.35,1,3,0
18999,B,29,67500.0,7.9,0.363,1,5,1
19000,A,54,41700.0,9.2,0.312,0,3,0
19001,A,29,33300.0,3.4,0.329,1,3,1
19002,A,49,42800.0,14.4,0.345,0,1,0
19003,A,45,36200.0,12.2,0.21,0,1,0
19004,A,21,40400.0,5.5,0.392,0,2,1
19005,B,27,47400.0,0.6,0.2,0,4,0
19006,A,42,28700.0,14.8,0.559,0,1,0
19007,A,21,47300.0,8.3,0.061,0,1,0
19008,B,46,42900.0,8.6,0.173,2,3,0
19009,B,55,23900.0,0.7,0.291,0,3,0
19010,B,21,18400.0,5.3,0.134,0,3,0
19011,A,60,52700.0,9.1,0.38,0,1,0
19012,A,21,54900.0,5.9,0.329,0,2,0
19013,B,21,21700.0,7.0,0.463,2,3,1
19014,A,32,37600.0,11.6,0.483,0,5,0
19015,A,57,49000.0,6.0,0.182,0,2,0
19016,B,57,15200.0,5.9,0.239,2,5,1
19017,A,59,55100.0,17.5,0.182,2,2,0
19018,A,27,48800.0,9.5,0.195,0,3,0
19019,A,46,30300.0,5.5,0.155,0,2,0
19020,B,33,33700.0,1.6,0.441,0,2,1
19021,A,52,50900.0,7.1,0.372,0,2,0
19022,A,40,89400.0,3.2,0.067,0,1,0
19023,A,45,30400.0,9.2,0.35,0,1,0
19024,B,51,11200.0,4.9,0.395,0,1,1
19025,B,21,22300.0,9.5,0.407,0,2,0
19026,A,43,43700.0,6.3,0.521,0,3,0
19027,B,56,23900.0,5.4,0.543,0,4,1
19028,B,43,37100.0,2.2,0.374,0,3,1
19029,B,41,21800.0,3.0,0.298,0,2,0
19030,A,45,24000.0,19.7,0.171,2,5,0
19031,A,48,62200.0,13.7,0.254,1,1,0
19032,B,62,29100.0,13.4,0.214,1,5,0
19033,B,63,25100.0,10.3,0.376,0,3,0
19034,A,41,40300.0,8.3,0.358,1,2,0
19035,A,35,57100.0,5.5,0.096,0,4,0
19036,B,25,21400.0,3.5,0.473,0,5,0
19037,B,31,45700.0,1.0,0.273,0,2,0
19038,A,50,30700.0,16.5,0.296,1,3,0
19039,A,25,23300.0,18.0,0.475,0,1,0
19040,A,33,36200.0,7.5,0.449,0,3,0
19041,A,40,19800.0,11.3,0.136,0,2,0
19042,B,50,33600.0,10.4,0.3,1,3,0
19043,A,46,43600.0,17.3,0.355,0,4,0
19044,B,58,18600.0,4.6,0.516,0,5,0
19045,A,65,88100.0,8.2,0.353,0,5,0
19046,B,59,14600.0,8.1,0.583,1,4,1
19047,B,41,37800.0,4.2,0.144,2,5,0
19048,A,45,48300.0,24.9,0.238,0,2,0
19049,B,40,26400.0,7.5,0.504,0,4,0
19050,A,23,16300.0,7.3,0.218,0,2,0
19051,A,34,37200.0,11.8,0.456,0,2,0
19052,B,28,59700.0,7.5,0.449,2,4,0
19053,B,37,44600.0,2.8,0.346,2,5,0
19054,A,32,47500.0,7.0,0.436,0,3,0
19055,A,55,75400.0,3.9,0.292,0,1,0
19056,A,49,22700.0,9.0,0.362,0,2,0
19057,A,24,36400.0,9.6,0.228,0,1,0
19058,A,54,22300.0,6.2,0.205,1,1,0
19059,A,41,20500.0,19.1,0.37,0,1,0
19060,A,26,25900.0,5.5,0.204,0,2,0
19061,B,34,59200.0,2.1,0.404,0,5,1
19062,A,61,71400.0,11.1,0.43,0,1,1
19063,A,53,18500.0,14.8,0.365,0,3,0
19064,B,31,22800.0,15.9,0.491,0,5,0
19065,B,30,36600.0,5.2,0.425,0,3,1
19066,A,41,25500.0,9.1,0.331,0,4,0
19067,A,48,55800.0,4.7,0.274,1,5,0
19068,A,38,82400.0,12.5,0.195,0,3,0
19069,A,53,26900.0,12.0,0.303,0,1,0
19070,B,22,45600.0,2.7,0.218,1,5,1
19071,A,50,68200.0,7.7,0.479,1,2,0
19072,A,47,37300.0,4.4,0.502,1,2,0
19073,A,40,79400.0,12.2,0.442,0,3,0
19074,A,33,51300.0,11.2,0.265,0,2,0
19075,B,45,34000.0,1.8,0.373,0,3,0
19076,A,42,36300.0,7.9,0.246,0,2,0
19077,A,32,29600.0,14.7,0.509,1,1,0
19078,A,33,43700.0,12.4,0.308,0,3,0
19079,B,41,17900.0,4.0,0.471,0,1,1
19080,B,41,32200.0,1.6,0.375,0,4,0
19081,B,32,32100.0,3.7,0.34,1,5,0
19082,B,33,18000.0,6.2,0.224,0,4,0
19083,A,44,17500.0,9.8,0.334,0,2,1
19084,A,33,30100.0,6.0,0.458,1,1,0
19085,A,34,36800.0,14.6,0.204,1,1,0
19086,A,40,42500.0,13.8,0.23,0,4,0
19087,A,32,41400.0,9.8,0.331,0,4,0
19088,B,47,34000.0,8.8,0.333,1,5,0
19089,A,23,46700.0,6.2,0.392,0,1,0
19090,A,31,33100.0,12.8,0.162,0,4,0
19091,A,46,48700.0,13.5,0.748,0,3,1
19092,A,32,28500.0,11.3,0.32,0,3,0
19093,A,35,44600.0,11.6,0.357,0,2,0
19094,A,45,145000.0,5.6,0.399,0,1,0
19095,A,42,45300.0,15.3,0.11,0,2,0
19096,B,30,39400.0,11.0,0.599,1,4,0
19097,A,40,47300.0,4.6,0.339,0,1,0
19098,A,47,41000.0,10.2,0.391,0,1,1
19099,B,23,28300.0,9.3,0.208,1,4,0
19100,A,54,24200.0,7.6,0.45,0,1,1
19101,A,41,24400.0,9.2,0.359,0,3,0
19102,A,62,40700.0,17.8,0.479,1,3,0
19103,B,40,13200.0,5.0,0.504,1,4,1
19104,A,38,27700.0,13.0,0.362,1,2,0
19105,B,48,36400.0,8.0,0.233,0,5,0
19106,A,47,33700.0,6.3,0.424,0,2,0
19107,A,32,86200.0,8.8,0.439,1,3,1
19108,B,44,21700.0,3.1,0.46,2,3,1
19109,B,39,39300.0,6.1,0.483,1,2,0
19110,A,27,22800.0,7.3,0.378,1,2,0
19111,A,40,34500.0,7.9,0.131,0,4,0
19112,A,21,19400.0,11.1,0.278,0,2,0
19113,A,51,32000.0,16.4,0.346,0,2,0
19114,A,48,36500.0,4.3,0.42,0,2,0
19115,B,48,20600.0,4.6,0.41,0,1,0
19116,B,54,47000.0,1.5,0.154,0,4,0
19117,A,58,61800.0,10.0,0.195,1,2,0
19118,B,54,59600.0,2.7,0.304,1,4,1
19119,B,54,40300.0,2.4,0.35,2,4,0
19120,A,40,24400.0,8.4,0.405,0,2,1
19121,B,52,42400.0,2.8,0.365,0,2,0
19122,A,44,40700.0,7.5,0.437,1,2,0
19123,A,22,53400.0,10.3,0.373,0,1,0
19124,A,54,41000.0,11.9,0.21,1,3,0
19125,A,53,63900.0,7.1,0.349,0,1,0
19126,A,21,40700.0,24.0,0.43,1,4,0
19127,A,62,83200.0,1.6,0.347,0,4,0
19128,A,21,57300.0,11.1,0.131,1,2,0
19129,B,49,39700.0,3.0,0.198,0,3,1
19130,A,56,17700.0,11.1,0.172,0,2,0
19131,B,21,15400.0,1.4,0.295,0,3,1
19132,A,43,38700.0,4.1,0.346,0,2,0
19133,B,33,33000.0,6.6,0.504,1,4,0
19134,A,36,43600.0,5.3,0.437,0,4,0
19135,A,29,31400.0,15.8,0.19,0,3,0
19136,B,34,29800.0,10.4,0.462,1,4,0
19137,A,47,54900.0,20.4,0.465,1,2,0
19138,A,49,34000.0,7.8,0.286,0,2,0
19139,A,42,38700.0,3.6,0.434,1,3,1
19140,A,40,43700.0,11.4,0.02,1,4,0
19141,A,39,29400.0,12.5,0.298,0,3,0
19142,B,21,28000.0,3.3,0.315,1,2,0
19143,B,49,50200.0,0.6,0.257,1,4,0
19144,A,53,32800.0,6.6,0.237,0,1,0
19145,A,48,53400.0,12.7,0.271,0,3,0
19146,B,39,75500.0,2.6,0.53,2,3,0
19147,A,46,40400.0,2.8,0.418,0,3,0
19148,B,48,33900.0,8.2,0.246,1,4,0
19149,A,33,43500.0,17.3,0.309,0,3,0
19150,A,42,31400.0,8.3,0.381,0,2,0
19151,A,55,63700.0,6.2,0.33,0,1,0
19152,A,28,77800.0,6.8,0.146,0,1,0
19153,A,72,89500.0,12.8,0.389,0,2,0
19154,A,61,31200.0,10.8,0.335,0,5,0
19155,A,46,25300.0,4.0,0.281,1,5,0
19156,B,55,20700.0,2.4,0.439,0,2,0
19157,A,38,34200.0,4.3,0.354,0,4,0
19158,A,36,42000.0,2.3,0.198,0,3,0
19159,A,21,29500.0,19.0,0.251,1,3,0
19160,B,46,28600.0,6.6,0.196,0,4,0
19161,A,55,33300.0,7.7,0.496,0,3,0
19162,B,39,68200.0,0.9,0.307,1,3,1
19163,A,21,41200.0,8.4,0.26,1,1,0
19164,A,21,51300.0,15.8,0.289,0,2,0
19165,A,39,52500.0,6.0,0.376,0,2,0
19166,B,39,34800.0,10.5,0.3,0,3,0
19167,B,41,28700.0,10.6,0.591,1,3,0
19168,A,42,42800.0,6.4,0.07,0,2,0
19169,A,58,93000.0,8.2,0.391,2,1,1
19170,A,40,20500.0,9.3,0.287,0,3,0
19171,A,32,33900.0,11.0,0.15,1,2,0
19172,A,55,17000.0,8.4,0.306,0,1,0
19173,A,53,65400.0,21.8,0.422,0,3,0
19174,A,32,77500.0,9.9,0.473,0,1,0
19175,A,45,50700.0,10.2,0.117,0,2,0
19176,B,21,45000.0,4.0,0.505,0,2,0
19177,A,46,30500.0,5.7,0.19,1,2,0
19178,B,31,31900.0,1.2,0.355,0,4,0
19179,A,46,55400.0,17.8,0.323,0,1,0
19180,A,53,43500.0,2.8,0.275,0,2,0
19181,A,31,40000.0,13.4,0.362,1,3,0
19182,B,49,46500.0,6.6,0.196,1,4,0
19183,A,42,30300.0,3.3,0.094,1,1,0
19184,B,50,39900.0,5.0,0.191,0,4,0
19185,A,39,37800.0,8.3,0.381,0,3,0
19186,A,27,66300.0,9.8,0.1,0,2,0
19187,A,45,51200.0,6.3,0.406,0,3,1
19188,A,21,55000.0,6.1,0.384,0,3,0
19189,A,65,48000.0,2.0,0.179,0,5,0
19190,A,42,21000.0,7.0,0.245,0,1,0
19191,B,67,27300.0,8.4,0.204,0,4,0
19192,A,57,23200.0,13.5,0.368,1,3,0
19193,B,46,21900.0,13.7,0.225,1,4,0
19194,A,55,84800.0,10.3,0.337,0,1,0
19195,B,41,33500.0,3.1,0.471,2,4,1
19196,A,45,43600.0,20.6,0.399,0,1,0
19197,B,34,29500.0,5.8,0.256,2,5,0
19198,B,48,13300.0,14.5,0.337,0,5,0
19199,A,24,70900.0,1.3,0.182,1,3,0
19200,B,66,20100.0,2.3,0.565,0,3,0
19201,A,61,54000.0,11.0,0.309,0,3,0
19202,A,49,28700.0,5.1,0.243,0,4,0
19203,B,37,35000.0,5.9,0.468,0,5,0
19204,A,38,49100.0,14.7,0.394,0,2,0
19205,A,33,65300.0,6.3,0.206,1,4,0
19206,A,44,24700.0,12.8,0.395,0,1,0
19207,A,29,29300.0,6.1,0.304,1,1,0
19208,A,22,38200.0,6.4,0.201,0,2,0
19209,A,64,47300.0,7.0,0.132,1,4,0
19210,B,51,37700.0,3.0,0.411,0,2,0
19211,A,28,57800.0,15.6,0.353,1,3,0
19212,A,32,36600.0,6.7,0.267,1,2,0
19213,A,31,65200.0,21.0,0.066,0,4,0
19214,B,40,19100.0,11.7,0.426,0,5,0
19215,A,50,28600.0,7.8,0.372,1,4,0
19216,A,24,58600.0,9.5,0.488,1,2,0
19217,B,29,47000.0,3.6,0.241,1,2,1
19218,A,25,56600.0,10.1,0.527,2,1,1
19219,A,26,15700.0,3.4,0.274,0,3,0
19220,B,52,11100.0,3.7,0.237,1,3,0
19221,B,58,26000.0,5.8,0.409,2,4,0
19222,B,41,27700.0,3.3,0.282,0,3,0
19223,B,31,52200.0,6.2,0.204,1,4,0
19224,A,35,29500.0,6.1,0.196,0,1,0
19225,A,64,18300.0,10.5,0.64,0,2,0
19226,A,32,45800.0,6.8,0.615,0,3,1
19227,A,39,45300.0,19.0,0.278,0,2,0
19228,B,39,15600.0,2.5,0.412,0,5,1
19229,A,53,22800.0,6.4,0.721,0,1,1
19230,A,21,38200.0,4.0,0.303,0,4,0
19231,A,45,35400.0,3.7,0.325,0,2,0
19232,B,43,32400.0,8.2,0.399,0,4,0
19233,A,34,49900.0,12.0,0.239,0,2,0
19234,B,47,26800.0,3.1,0.331,1,4,0
19235,B,33,34900.0,2.0,0.402,0,4,0
19236,B,36,19700.0,2.9,0.16,1,2,0
19237,A,31,80500.0,11.2,0.364,0,2,0
19238,B,32,21300.0,7.2,0.469,0,5,1
19239,A,32,75100.0,7.3,0.148,1,3,0
19240,A,37,26800.0,6.6,0.39,0,3,0
19241,A,51,31000.0,14.6,0.088,1,3,0
19242,A,29,27400.0,3.1,0.225,1,2,0
19243,A,40,19300.0,13.1,0.321,0,2,0
19244,B,34,12600.0,5.6,0.514,1,1,0
19245,B,29,37500.0,3.5,0.454,0,4,0
19246,B,28,38900.0,20.9,0.303,0,5,0
19247,A,28,24800.0,12.9,0.464,1,3,0
19248,B,52,25000.0,5.7,0.481,1,5,0
19249,A,45,35300.0,5.4,0.299,0,1,0
19250,A,51,26500.0,13.1,0.279,0,2,0
19251,A,31,84300.0,9.0,0.477,0,1,0
19252,A,60,40200.0,17.9,0.329,1,2,0
19253,A,30,56200.0,14.3,0.37,0,3,0
19254,A,44,32500.0,13.9,0.106,0,3,0
19255,B,29,40000.0,2.6,0.193,1,5,0
19256,A,39,33200.0,7.7,0.388,0,5,0
19257,A,52,48300.0,7.6,0.106,1,3,0
19258,A,41,35400.0,9.3,0.58,0,2,0
19259,A,41,38600.0,5.9,0.448,0,3,0
19260,A,38,43200.0,15.1,0.459,0,3,0
19261,A,28,29300.0,8.8,0.02,2,2,0
19262,A,26,51700.0,5.8,0.479,1,1,0
19263,A,36,55100.0,7.6,0.274,0,4,0
19264,A,35,21000.0,18.8,0.121,1,2,0
19265,B,46,26400.0,2.7,0.188,1,3,0
19266,A,40,23300.0,8.7,0.088,0,2,0
19267,B,44,43000.0,3.3,0.268,1,3,0
